pagina,titulo,conteudo,status,id_doc
543,(CO) Consulta Correspondência\CO_0332,"COD_TIPO: CO
NUM_ANTDOC: 332
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Cartão
REMETENTE: Rodrigo Mello Franco de Andrade
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Desculpa-se pela demora, avisando estar devolvendo uma revista e recortes de jornais franceses. Formula os melhores votos de sucesso para a exposição em Buenos Aires.
DATA_INICIO: 1947/05/19",sucesso,CO_0332
545,(CO) Consulta Correspondência\CO_0333,"COD_TIPO: CO
NUM_ANTDOC: 333
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Bilhete
REMETENTE: Rodrigo Mello Franco de Andrade
ONOMÁSTICO: Manuel Bandeira
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Envia abraço, dele e de Manuel.
DATA_INICIO: 1939/01/09",sucesso,CO_0333
546,(CO) Consulta Correspondência\CO_0334,"COD_TIPO: CO
NUM_ANTDOC: 334
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Jean Bouret
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Acusa recebimento de carta, comentando o artigo publicado. Diz sentir-se honrado e espera encontrá-lo na semana seguinte.
DATA_INICIO: 1946/10/11",sucesso,CO_0334
547,(CO) Consulta Correspondência\CO_0335,"COD_TIPO: CO
NUM_ANTDOC: 335
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Cartão
REMETENTE: Rodrigo Mello Franco de Andrade
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Agradece e retribui os votos de boas-festas dos Portinaris, elogiando o cartão de Natal decorado com a reprodução de um ""Retrato de João Cândido"".
DATA_INICIO: 1946/01/11",sucesso,CO_0335
549,(CO) Consulta Correspondência\CO_0336,"COD_TIPO: CO
NUM_ANTDOC: 336
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: L. E. R. Church
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Espera que Portinari já tenha visto um artigo sobre seu trabalho realizado em Washington, publicado na revista ""The Studio"". De todo modo, avisa estar enviando outra cópia do mesmo.
DATA_INICIO: 1943/01/26",sucesso,CO_0336
550,(CO) Consulta Correspondência\CO_0337,"COD_TIPO: CO
NUM_ANTDOC: 337
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Cartão
REMETENTE: Rodrigo Mello Franco de Andrade
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Informa estar enviando cópia de trecho de um artigo do ""Journal of Aesthetics and Art Criticism"", que contém excelentes referências ao nome de Portinari.
DATA_INICIO: 1943/07/08",sucesso,CO_0337
552,(CO) Consulta Correspondência\CO_0338,"COD_TIPO: CO
NUM_ANTDOC: 338
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Telegrama
REMETENTE: Rodrigo Mello Franco de Andrade
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Em nome da Comissão (Nacional de Belas Artes) pede o comparecimento urgente de Portinari ao Museu Nacional de Belas Artes, em dia e horário informado.
DATA_INICIO: 1951/10/08",sucesso,CO_0338
553,(CO) Consulta Correspondência\CO_0339,"COD_TIPO: CO
NUM_ANTDOC: 339
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Telegrama
REMETENTE: Rodrigo Mello Franco de Andrade
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Em nome da Comissão (Nacional de Belas Artes) solicita a presença de Portinari para votação de premiação da medalha de honra e dos premios de viagem, marcando dias e horários.
DATA_INICIO: 1951/10/",sucesso,CO_0339
554,(CO) Consulta Correspondência\CO_0340,"COD_TIPO: CO
NUM_ANTDOC: 340
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Telegrama
REMETENTE: Rodrigo Mello Franco de Andrade
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Em nome da Comissão (Nacional de Belas Artes) solicita presença de Portinari na conferência várias premiações, informando dias e horários previstos.
DATA_INICIO: 1951/10/29",sucesso,CO_0340
555,(CO) Consulta Correspondência\CO_0341,"COD_TIPO: CO
NUM_ANTDOC: 341
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Telegrama
REMETENTE: Rodrigo Mello Franco de Andrade
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Em nome da Comissão (Nacional de Belas Arte) informa dia e horário do julgamento das seções de pintura e artes decorativas.
DATA_INICIO: 1951/10/02",sucesso,CO_0341
556,(CO) Consulta Correspondência\CO_0342,"COD_TIPO: CO
NUM_ANTDOC: 342
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Jorge Amado
ONOMÁSTICO: Aparecida Graciano
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Acusa recebimento de cartas, ressaltando que, mesmo não sendo possível expor neste momento, o governo tcheco insiste que Portinari visite o país, como hóspede. Pede uma resposta solicitando também que Portinari pergunte a Clóvis Graciano se ele aceitaria o mesmo convite. Reafrirma sua admiração pelo artista e pelo cidadão Portinari.
DATA_INICIO: 1950/10/06",sucesso,CO_0342
557,(CO) Consulta Correspondência\CO_0343,"COD_TIPO: CO
NUM_ANTDOC: 343
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Cartão-postal
REMETENTE: Mendes André
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Transmite impressões de sua viagem à Europa. Informa ter encontrado, no Museu Soares dos Reis, no Porto, um ""Bumba Meu Boi"" de Portinari.
DATA_INICIO: 1954/04/22",sucesso,CO_0343
559,(CO) Consulta Correspondência\CO_0344,"COD_TIPO: CO
NUM_ANTDOC: 344
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Mendes André
ONOMÁSTICO: João Goulart
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Diz estar enviando recorte de ""O Fraque"" com notícia sobre Portinari. Comenta outro artigo publicado em ""O Cruzeiro"". Informa estar trabalhando para as eleições de 1955, em prol da chapa Juscelino-Jango.
DATA_INICIO: 1955/08/24",sucesso,CO_0344
560,(CO) Consulta Correspondência\CO_0345,"COD_TIPO: CO
NUM_ANTDOC: 345
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Mário Gruber
ONOMÁSTICO: Luiz Portinari
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Comunica que, em fim de agosto, voltará ao Brasil, casado, mostrando-se feliz pelo ambiente de trabalho que encontrará.
DATA_INICIO: 1951/05/22",sucesso,CO_0345
561,(CO) Consulta Correspondência\CO_0346,"COD_TIPO: CO
NUM_ANTDOC: 346
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Mendes André
ONOMÁSTICO: null
DESTINATARIO: Maria Portinari
MEMO_RESUMO: Diz estar enviando, pelo portador, as três telas de Portinari. Trata do seguro das obras, especificando duas delas:""Baiana"" e ""Greve"".
DATA_INICIO: 1963/01/19",sucesso,CO_0346
562,(CO) Consulta Correspondência\CO_0347,"COD_TIPO: CO
NUM_ANTDOC: 347
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Mendes André
ONOMÁSTICO: Falin de Oliveira
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Informa estar enviando fotos da viagem a Petrópolis. Pede que Portinari entregue o ""Espantalho"" do dr. Falin de Oliveira, avisando que acertará depois.
DATA_INICIO: 1951/11/23",sucesso,CO_0347
563,(CO) Consulta Correspondência\CO_0348,"COD_TIPO: CO
NUM_ANTDOC: 348
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Mendes André
ONOMÁSTICO: Clóvis Graciano
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Diz que os jornais noticiaram que Portinari estava doente, enviando votos de pronto restabelecimento. Comenta um estudo publicado no suplemento do ""Estado de S. Paulo"" sobre pintura e poesia, achando que deve interessá-lo. Convida os Portinaris para passar uns dias com eles, em São Paulo.
DATA_INICIO: 1961/03/27",sucesso,CO_0348
564,(CO) Consulta Correspondência\CO_0349,"COD_TIPO: CO
NUM_ANTDOC: 349
PAGINAÇÃO: 2 p.
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Bruno Pithá
ONOMÁSTICO: Luiz Portinari
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Diz que Lói ( Luís Portinari ) pediu-lhe a obra ""Mãe Brasileira"", de sua propriedade, para a Bienal de Veneza, a qual emprestará com o maior prazer, apesar das saudades. Dá notícias da família e pede a confirmação do pedido de empréstimo à Portinari.
DATA_INICIO: 1950/04/17",sucesso,CO_0349
566,(CO) Consulta Correspondência\CO_0350,"COD_TIPO: CO
NUM_ANTDOC: 350
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Mendes André
ONOMÁSTICO: Pellegrina Portinari
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Acusa recebimento de vasos de plantas, agradecendo, especialmente a Tata. Agradece, ainda, a magnífica estadia que os Portinaris proporcionaram a ele e sua mulher, em Brodósqui.
DATA_INICIO: 1952/02/14",sucesso,CO_0350
567,(CO) Consulta Correspondência\CO_0351,"COD_TIPO: CO
NUM_ANTDOC: 351
PAGINAÇÃO: 2 p.
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Mendes André
ONOMÁSTICO:  Santa Rosa
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Dá notícais doa migos do Rio de Janeiro, onde se encontra. Relata encontro com Santa Rosa, citando sua entrevista para o ""Correio da Manhã"" onde elogia Portinari. Diz estar enviando recorte do ""Diário Carioca"". Avisa que irá a Brodowski, desejando a todos uma boa temporada por lá.
DATA_INICIO: 1953/01/06",sucesso,CO_0351
569,(CO) Consulta Correspondência\CO_0352,"COD_TIPO: CO
NUM_ANTDOC: 352
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Mendes André
ONOMÁSTICO: Pietro Maria Bardi
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Dá notícias de amigos comuns, avisando que mandou uma bebida especial para Portinari. Comenta que Pietro Maria Bardi aguarda visita de Portinari, enviando lembranças à família.
DATA_INICIO: 1953/02/26",sucesso,CO_0352
570,(CO) Consulta Correspondência\CO_0353,"COD_TIPO: CO
NUM_ANTDOC: 353
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Mendes André
ONOMÁSTICO: Baptista Portinari
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Lastima não ter encontrado Portinari, em sua passagem pelo Rio, mostrandos-e preocupado com o estado de saúde do sr. Baptista, pai de Portinari. Informa que enviou-lhe um livro sobre a cidade de  Toledo e um sobre El Greco.
DATA_INICIO: 1958/03/29",sucesso,CO_0353
571,(CO) Consulta Correspondência\CO_0354,"COD_TIPO: CO
NUM_ANTDOC: 354
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Mendes André
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Informa estar enviando recorte de ""Notícias de Hoje"" e comenta a entrevista de Portinari ao ""Correio da Manhã"", onde o pintor afirma que a pintura vai acabar.
DATA_INICIO: 1955/08/13",sucesso,CO_0354
572,(CO) Consulta Correspondência\CO_0355,"COD_TIPO: CO
NUM_ANTDOC: 355
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Mendes André
ONOMÁSTICO: Clóvis Graciano
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Comenta e critica os jornais que só publicam escândalos, e que não divulgaram devidamente a escolha de Portinari para pintar os painéis da ONU, citando o "" O Fraque"", que dá uma simples nota, a pedido do Graciano.
DATA_INICIO: 1953/03/31",sucesso,CO_0355
573,(CO) Consulta Correspondência\CO_0356,"COD_TIPO: CO
NUM_ANTDOC: 356
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Mendes André
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Informa que o jornal ""Miserável"" publicou uma notícia sobre os painéis que Portinari pintará para a ONU.
DATA_INICIO: 1955/01/28",sucesso,CO_0356
574,(CO) Consulta Correspondência\CO_0357,"COD_TIPO: CO
NUM_ANTDOC: 357
PAGINAÇÃO: 2 p.
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Mendes André
ONOMÁSTICO: Clóvis Graciano
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Relata visita recente à família de Portinari, no Rio, onde todos queriam notícias, especialmente sobre a apreciação da obra de Portinari na Bienal de Veneza. Comenta o clima péssimo às vésperas das eleições de 1950. Pede que Portinari avise aos brasileiros, em Paris, especialmente ao Clóvis Graciano, que Octavio Tyrso irá chefiar o escritótio comercial do Brasil, em Bonn, e que não é pessoa confiável.
DATA_INICIO: 1950/09/30",sucesso,CO_0357
576,(CO) Consulta Correspondência\CO_0358,"COD_TIPO: CO
NUM_ANTDOC: 358
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Mendes André
ONOMÁSTICO: Clóvis Graciano
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Envia o endereço de Marcelo Ulisses Rodrigues. Pergunta como deve efetuar o pagamento da obra ""O Galo"", que adquiriu de Portinari. Manda recomendações a Clóvis Graciano.
DATA_INICIO: 1950/08/07",sucesso,CO_0358
577,(CO) Consulta Correspondência\CO_0359,"COD_TIPO: CO
NUM_ANTDOC: 359
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Mendes André
ONOMÁSTICO: Baptista Portinari
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Diz estar enviando fotografias da praia, convidando os Portinaris a irem encontrá-lo em São Paulo. Envia notícias de Oswaldo ao sr. Baptista. Caso não seja possível, avisa que encontrar-se-ão no Rio, antes de partirem para Lisboa.
DATA_INICIO: 1951/07/17",sucesso,CO_0359
578,(CO) Consulta Correspondência\CO_0360,"COD_TIPO: CO
NUM_ANTDOC: 360
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Jorge Amado
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Recem chegado da Europa, traz lembranças de amigos comuns europeus. Lembra, a Portinari, que será realizada reunião do Conselho Nacional da Paz, em São Paulo. Insiste em sua participação, solicitando confirmação de presença.
DATA_INICIO: 1953/02/25",sucesso,CO_0360
579,(CO) Consulta Correspondência\CO_0361,"COD_TIPO: CO
NUM_ANTDOC: 361
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: null
ONOMÁSTICO: Newton Freitas
DESTINATARIO: null
MEMO_RESUMO: Propõe a publicação de uma monografia sobre a obra de Portinari, ressaltando que precisaria de 50 fotografias, para as reproduções em preto e brando, e de cinco obras, para reproduções a cores, diretamente do original. Solicita resposta breve.
DATA_INICIO: 1945/08/21",sucesso,CO_0361
580,(CO) Consulta Correspondência\CO_0362,"COD_TIPO: CO
NUM_ANTDOC: 362
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Ciro dos Anjos
ONOMÁSTICO: Brasil Gerson
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Explica a Portinari um mal-entendido relacionado a desenhos enviados pelo pintor, agradecendo o que recebeu de presente.
DATA_INICIO: 1944/07/05",sucesso,CO_0362
581,(CO) Consulta Correspondência\CO_0363,"COD_TIPO: CO
NUM_ANTDOC: 363
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Ciro dos Anjos
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Agradece o álbum de reproduções que Portinari lhe enviou, com obras de sua última exposição. Confessando-se ""analfabeto em matéria de pintura"", destaca algumas obras.
DATA_INICIO: 1943/10/01",sucesso,CO_0363
582,(CO) Consulta Correspondência\CO_0364,"COD_TIPO: CO
NUM_ANTDOC: 364
PAGINAÇÃO: 2 p.
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Luciano Minguzzi
ONOMÁSTICO: Germana Marucelli
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Apesar de naõ conhecer pessoalmente Portinari, e aconselhado por Germana Marucelli, toma a liberdade de escrever a Portinari pedindo-lhe que seja intermediário na venda de obras suas, que se encontram em São Paulo. Diz acreditar que, como artista, Portinari saberá avaliá-las. Gostaria, também, de obter contatos na América do Norte, através de conhecimentos de Portinari.
DATA_INICIO: 1952/05/08",sucesso,CO_0364
584,(CO) Consulta Correspondência\CO_0365,"COD_TIPO: CO
NUM_ANTDOC: 365
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Elis Antunes
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Informa que não estão conseguindo alugar um apartamento de propriedade de Portinari, pelo preço desejado pelo pintor. Sugere preço menor e aguarda resposta.
DATA_INICIO: 1958/11/04",sucesso,CO_0365
585,(CO) Consulta Correspondência\CO_0366,"COD_TIPO: CO
NUM_ANTDOC: 366
PAGINAÇÃO: 2 p.
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Mercedes de Arámburu
ONOMÁSTICO: null
DESTINATARIO: Maria Portinari
MEMO_RESUMO: Mercedes de Arámburu, da Embaixada do Peru, despede-se e pede que Portinari lhe envie, o mais rápido possível, o retrato que está em seu atelier, para reparos.
DATA_INICIO: 193-/11/11",sucesso,CO_0366
587,(CO) Consulta Correspondência\CO_0367,"COD_TIPO: CO
NUM_ANTDOC: 367
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Cartão
REMETENTE: Antônio B. Martins Aranha
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Pede que Portinari autografe dois livros, que deixou em sua casa, e diz que gostaria de ter um desenho do pintor em álbum que também deixou. Avisa que voltará.
DATA_INICIO: 1961/08/21",sucesso,CO_0367
589,(CO) Consulta Correspondência\CO_0368,"COD_TIPO: CO
NUM_ANTDOC: 368
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Antônio B. Martins Aranha
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Pede uma fotografia autografada de Portinari, afirmando sua admiração pelo pintor.
DATA_INICIO: 1948/11/29",sucesso,CO_0368
591,(CO) Consulta Correspondência\CO_0369,"COD_TIPO: CO
NUM_ANTDOC: 369
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Josias Leão
ONOMÁSTICO:  Picasso
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Fala sobre uma possível edição de livro sobre Portinari, na Suiça, dentro de uma série que vem sendo publicada pela editora ""LesEditions dex Trois Collines"", na qual já sairam: Picasso, Leger e Braque. Informa ter escrito à Universidade de Chicago sobre o assunto, com detalhes da edição. Pede que Portinari leia as bases do contrato, insistindo para que ele coopere com os editores, e informe sua posição. Acrescenta que sugeriu ao editor que Huyghe faça o texto sobre ele, pedindo sua opinião.
DATA_INICIO: 1950/03/09",sucesso,CO_0369
592,(CO) Consulta Correspondência\CO_0370,"COD_TIPO: CO
NUM_ANTDOC: 370
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Josias Leão
ONOMÁSTICO:  Alexander
DESTINATARIO: Rollin D. Hemens
MEMO_RESUMO: Expõe os planos de publicação de livro sobre Portinari, pela editora suiça ""Les Éditions des Trois Collines"", fornecendo detalhes da edição. Oferece à editora da Universidade de Chicago a co-edição e distribuição dos livros nos Estados Unidos. Envia saudações à sra. Alexander e ao sr. e sra. Buchsbaum, esperando resposta urgente.
DATA_INICIO: 1950/03/09",sucesso,CO_0370
593,(CO) Consulta Correspondência\CO_0371,"COD_TIPO: CO
NUM_ANTDOC: 371
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Josias Leão
ONOMÁSTICO: Germain Bazin
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Informa estar enviando prospecto sobre álbum de Portinari, em exemplar preparado especialmente para o Brasil. Comunica já ter reservado exemplares para ele e para amigos, comentando que, dos exemplares de grande luxo, já reservou dois e sabe que Raymundo reservou também. Diz não saber como estão os entendimentos com Bazin e com Huyghe.
DATA_INICIO: 1950/09/01",sucesso,CO_0371
594,(CO) Consulta Correspondência\CO_0372,"COD_TIPO: CO
NUM_ANTDOC: 372
PAGINAÇÃO: 
TIPO CORRESPONDÊNCIA: Telegrama
REMETENTE: Carlos Alberto da Costa Pinto
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Pede o apoio de Portinari para a Escola do Povo. Deseja marcar entrevista, fornecendo telefones, para acertar a ajuda do pintor.
DATA_INICIO: 1951/11/28",sucesso,CO_0372
595,(CO) Consulta Correspondência\CO_0373,"COD_TIPO: CO
NUM_ANTDOC: 373
PAGINAÇÃO: 3 p.
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Altino Arantes
ONOMÁSTICO: null
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Altino Arantes, cidadão de Batatais, elogia os trabalhos que Portinari realizou na igreja matriz da cidade, elogiando também obras da casa de Brodowski, especialmente da Capelinha da ""Nonna"".
DATA_INICIO: 1953/05/05",sucesso,CO_0373
597,(CO) Consulta Correspondência\CO_0374,"COD_TIPO: CO
NUM_ANTDOC: 374
PAGINAÇÃO: 2 p.
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Benedito Arantes
ONOMÁSTICO: José Arantes
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Benedito Arantes, cidadão de Brodowski, pede que Portinari interceda por ele, para uma promoção na Secretaria de Fazenda.
DATA_INICIO: 1941/06/02",sucesso,CO_0374
599,(CO) Consulta Correspondência\CO_0375,"COD_TIPO: CO
NUM_ANTDOC: 375
PAGINAÇÃO: 2 p.
TIPO CORRESPONDÊNCIA: Carta
REMETENTE: Juan José López Silveira
ONOMÁSTICO: Danilo Trelles
DESTINATARIO: Candido Portinari
MEMO_RESUMO: Informa que a exposição, em Punta del Este, precisou ser adiada e que, devido ao câmbio desfavorável para os argentinos, esperam pouco público. Diz estar enviando catálogo, onde omitiram dados biográficos, mas incluíram poema de Alberti. Anuncia ter recebido visita de H. W. La Potin, desejoso de adquirir um óleo de Portinari. Avisa ter dado o endereço de Portinari, pois ele irá ao Rio. Comenta visita de do cineasta Gras, com Trelles e o fotógrafo Quintana, quando recordaram Portinari. Informa que Grass tornou a falar, com entusiasmo, em filmar sua pintura.
DATA_INICIO: 1949/03/06",sucesso,CO_0375
